rt	smiles	inchikey
1.50466665	C[C@@H](CC12SCCN1)OC1OC(CC(CCC(C3CC[C@@]4(C)C(CC5O)C(CO6)=CC6=O)[C@@]45O)[C@]3(C3)C=O)C3O[C@]12O	XKRIOYOVRGAASD-GSMWIYFSSA-N
1.5182282833333334	C[C@@H](CC12SCCN1)OC1OC(CC(CCC(C3CC[C@@]4(C)C(CC5O)C(CO6)=CC6=O)[C@@]45O)[C@]3(C3)C=O)C3O[C@]12O	XKRIOYOVRGAASD-GSMWIYFSSA-N
1.5291016833333333	C[C@@H](CC12SCCN1)OC1OC(CC(CCC(C3CC[C@@]4(C)C(CC5O)C(CO6)=CC6=O)[C@@]45O)[C@]3(C3)C=O)C3O[C@]12O	XKRIOYOVRGAASD-GSMWIYFSSA-N
1.5415466333333332	C[C@@H](CC12SCCN1)OC1OC(CC(CCC(C3CC[C@@]4(C)C(CC5O)C(CO6)=CC6=O)[C@@]45O)[C@]3(C3)C=O)C3O[C@]12O	XKRIOYOVRGAASD-GSMWIYFSSA-N
1.5427583	OC(C(c(cc1)ccc1O)Oc1c2c(O)cc(O)c1C(C(c(cc1)ccc1O)Oc1c3c(O)cc(O)c1)C3=O)C2=O	AFDANKUHSLVEBJ-UHFFFAOYSA-N
1.5585416166666666	OC(C(c(cc1)ccc1O)Oc1c2c(O)cc(O)c1C(C(c(cc1)ccc1O)Oc1c3c(O)cc(O)c1)C3=O)C2=O	AFDANKUHSLVEBJ-UHFFFAOYSA-N
1.6573650333333334	COc(ccc(C(C(C1=O)O)Oc2c1c(O)cc(O)c2C(C(c(cc1)ccc1O)Oc1c2c(O)cc(O)c1)C2=O)c1)c1O	GJWXCPDVDRIBKP-UHFFFAOYSA-N
1.6853500333333333	COc(ccc(C(C(C1=O)O)Oc2c1c(O)cc(O)c2C(C(c(cc1)ccc1O)Oc1c2c(O)cc(O)c1)C2=O)c1)c1O	GJWXCPDVDRIBKP-UHFFFAOYSA-N
1.8198500333333334	C[C@@H](CC12SCC=N1)OC1OC(CC(CCC(C3CC[C@@]4(C)C(CC5O)C(CO6)=CC6=O)[C@@]45O)[C@]3(C3)C=O)C3O[C@]12O	MCUKVQRALOEREH-GSMWIYFSSA-N
1.8255499499999999	C[C@@H](CC12SCC=N1)OC1OC(CC(CCC(C3CC[C@@]4(C)C(CC5O)C(CO6)=CC6=O)[C@@]45O)[C@]3(C3)C=O)C3O[C@]12O	MCUKVQRALOEREH-GSMWIYFSSA-N
